,Unnamed: 0,Seat,State,Name,LQ Score,Year,Party
3979,3979,1,COLORADO,DeGette ,95,2019,TBD
3980,3980,2,COLORADO,Neguse ,95,2019,TBD
3981,3981,3,COLORADO,Tipton ,5,2019,TBD
3982,3982,4,COLORADO,Buck ,0,2019,TBD
3983,3983,5,COLORADO,Lamborn ,0,2019,TBD
3984,3984,6,COLORADO,Crow ,85,2019,TBD
3985,3985,7,COLORADO,Perlmutter ,80,2019,TBD
3986,3986,1,CONNECTICUT,Larson J. ,90,2019,TBD
3987,3987,2,CONNECTICUT,Courtney ,90,2019,TBD
3988,3988,3,CONNECTICUT,DeLauro ,90,2019,TBD
3989,3989,4,CONNECTICUT,Himes ,90,2019,TBD
3990,3990,5,CONNECTICUT,Hayes ,90,2019,TBD
3991,3991,1,DELAWARE,Blunt Rochester ,95,2019,TBD
3992,3992,1,FLORIDA,Gaetz ,5,2019,TBD
3993,3993,2,FLORIDA,Dunn ,5,2019,TBD
3994,3994,3,FLORIDA,Yoho ,15,2019,TBD
3995,3995,4,FLORIDA,Rutherford ,10,2019,TBD
3996,3996,5,FLORIDA,Lawson ,80,2019,TBD
3997,3997,6,FLORIDA,Waltz ,20,2019,TBD
3998,3998,7,FLORIDA,Murphy ,80,2019,TBD
3999,3999,8,FLORIDA,Posey ,0,2019,TBD
4000,4000,9,FLORIDA,Soto ,90,2019,TBD
4001,4001,10,FLORIDA,Demings ,90,2019,TBD
4002,4002,11,FLORIDA,Webster ,0,2019,TBD
4003,4003,12,FLORIDA,Bilirakis ,5,2019,TBD
4004,4004,13,FLORIDA,Crist ,80,2019,TBD
4005,4005,14,FLORIDA,Castor ,95,2019,TBD
4006,4006,15,FLORIDA,Spano ,5,2019,TBD
4007,4007,16,FLORIDA,Buchanan ,15,2019,TBD
4008,4008,17,FLORIDA,Steube ,0,2019,TBD
4009,4009,18,FLORIDA,Mast ,15,2019,TBD
4010,4010,19,FLORIDA,Rooney F. ,20,2019,TBD
4011,4011,20,FLORIDA,Hastings ,85,2019,TBD
4012,4012,21,FLORIDA,Frankel ,90,2019,TBD
4013,4013,22,FLORIDA,Deutch ,95,2019,TBD
4014,4014,23,FLORIDA,Wasserman Schultz ,85,2019,TBD
4015,4015,24,FLORIDA,Wilson F. ,95,2019,TBD
4016,4016,25,FLORIDA,DiazBalart ,25,2019,TBD
4017,4017,26,FLORIDA,MucarselPowell ,80,2019,TBD
4018,4018,27,FLORIDA,Shalala ,90,2019,TBD
4019,4019,1,GEORGIA,Carter E.L. ,0,2019,TBD
4020,4020,2,GEORGIA,Bishop S. ,90,2019,TBD
4021,4021,3,GEORGIA,Ferguson ,0,2019,TBD
4022,4022,4,GEORGIA,Johnson H. ,95,2019,TBD
4023,4023,5,GEORGIA,Lewis John ,95,2019,TBD
4024,4024,6,GEORGIA,McBath ,80,2019,TBD
4025,4025,7,GEORGIA,Woodall ,0,2019,TBD
4026,4026,8,GEORGIA,Scott A. ,10,2019,TBD
4027,4027,9,GEORGIA,Collins D. ,5,2019,TBD
4028,4028,10,GEORGIA,Hice ,0,2019,TBD
4029,4029,11,GEORGIA,Loudermilk ,5,2019,TBD
4030,4030,12,GEORGIA,Allen ,5,2019,TBD
4031,4031,13,GEORGIA,Scott D. ,85,2019,TBD
4032,4032,14,GEORGIA,Graves T. ,10,2019,TBD
4033,4033,1,HAWAII,Case ,85,2019,TBD
4034,4034,2,HAWAII,Gabbard ,45,2019,TBD
4035,4035,1,IDAHO,Fulcher ,0,2019,TBD
4036,4036,2,IDAHO,Simpson ,15,2019,TBD
4037,4037,1,ILLINOIS,Rush ,95,2019,TBD
4038,4038,2,ILLINOIS,Kelly R. ,90,2019,TBD
4039,4039,3,ILLINOIS,Lipinski ,80,2019,TBD
4040,4040,4,ILLINOIS,Garcia ,100,2019,TBD
4041,4041,5,ILLINOIS,Quigley ,95,2019,TBD
4042,4042,6,ILLINOIS,Casten ,90,2019,TBD
4043,4043,7,ILLINOIS,Davis D. ,95,2019,TBD
4044,4044,8,ILLINOIS,Krishnamoorthi ,90,2019,TBD
4045,4045,9,ILLINOIS,Schakowsky ,95,2019,TBD
4046,4046,10,ILLINOIS,Schneider ,90,2019,TBD
4047,4047,11,ILLINOIS,Foster ,90,2019,TBD
4048,4048,12,ILLINOIS,Bost ,10,2019,TBD
4049,4049,13,ILLINOIS,Davis R. ,15,2019,TBD
4050,4050,14,ILLINOIS,Underwood ,80,2019,TBD
4051,4051,15,ILLINOIS,Shimkus ,0,2019,TBD
4052,4052,16,ILLINOIS,Kinzinger ,10,2019,TBD
4053,4053,17,ILLINOIS,Bustos ,80,2019,TBD
4054,4054,18,ILLINOIS,LaHood ,0,2019,TBD
4055,4055,1,INDIANA,Visclosky ,95,2019,TBD
4056,4056,2,INDIANA,Walorski ,5,2019,TBD
4057,4057,3,INDIANA,Banks ,0,2019,TBD
4058,4058,4,INDIANA,Baird ,0,2019,TBD
4059,4059,5,INDIANA,Brooks S. ,15,2019,TBD
4060,4060,6,INDIANA,Pence ,5,2019,TBD
4061,4061,7,INDIANA,Carson ,85,2019,TBD
4062,4062,8,INDIANA,Bucshon ,5,2019,TBD
4063,4063,9,INDIANA,Hollingsworth ,10,2019,TBD
4064,4064,1,IOWA,Finkenauer ,80,2019,TBD
4065,4065,2,IOWA,Loebsack ,85,2019,TBD
4066,4066,3,IOWA,Axne ,80,2019,TBD
4067,4067,4,IOWA,King S. ,0,2019,TBD
4068,4068,1,KANSAS,Marshall ,0,2019,TBD
4069,4069,2,KANSAS,Watkins ,0,2019,TBD
4070,4070,3,KANSAS,Davids ,85,2019,TBD
4071,4071,4,KANSAS,Estes ,0,2019,TBD
4072,4072,1,KENTUCKY,Comer ,5,2019,TBD
4073,4073,2,KENTUCKY,Guthrie ,5,2019,TBD
4074,4074,3,KENTUCKY,Yarmuth ,95,2019,TBD
4075,4075,4,KENTUCKY,Massie ,15,2019,TBD
4076,4076,5,KENTUCKY,Rogers H. ,5,2019,TBD
4077,4077,6,KENTUCKY,Barr ,5,2019,TBD
4078,4078,1,LOUISIANA,Scalise ,5,2019,TBD
4079,4079,2,LOUISIANA,Richmond ,90,2019,TBD
4080,4080,3,LOUISIANA,Higgins C. ,0,2019,TBD
4081,4081,4,LOUISIANA,Johnson M. ,5,2019,TBD
4082,4082,5,LOUISIANA,Abraham ,5,2019,TBD
4083,4083,6,LOUISIANA,Graves G. ,10,2019,TBD
4084,4084,1,MAINE,Pingree ,100,2019,TBD
4085,4085,2,MAINE,Golden ,75,2019,TBD
4086,4086,1,MARYLAND,Harris A. ,0,2019,TBD
4087,4087,2,MARYLAND,Ruppersberger ,90,2019,TBD
4088,4088,3,MARYLAND,Sarbanes ,95,2019,TBD
4089,4089,4,MARYLAND,Brown A. ,95,2019,TBD
4090,4090,5,MARYLAND,Hoyer ,90,2019,TBD
4091,4091,6,MARYLAND,Trone ,90,2019,TBD
4092,4092,7,MARYLAND,Cummings ,65,2019,TBD
4093,4093,8,MARYLAND,Raskin ,100,2019,TBD
4094,4094,1,MASSACHUSETTS,Neal ,95,2019,TBD
4095,4095,2,MASSACHUSETTS,McGovern ,100,2019,TBD
4096,4096,3,MASSACHUSETTS,Trahan ,95,2019,TBD
4097,4097,4,MASSACHUSETTS,Kennedy Joseph P. ,100,2019,TBD
4098,4098,5,MASSACHUSETTS,Clark K. ,90,2019,TBD
4099,4099,6,MASSACHUSETTS,Moulton ,75,2019,TBD
4100,4100,7,MASSACHUSETTS,Pressley ,95,2019,TBD
4101,4101,8,MASSACHUSETTS,Lynch ,85,2019,TBD
4102,4102,9,MASSACHUSETTS,Keating ,90,2019,TBD
4103,4103,1,MICHIGAN,Bergman ,5,2019,TBD
4104,4104,2,MICHIGAN,Huizenga ,10,2019,TBD
4105,4105,3,MICHIGAN,Amash ,20,2019,TBD
4106,4106,4,MICHIGAN,Moolenaar ,5,2019,TBD
4107,4107,5,MICHIGAN,Kildee ,95,2019,TBD
4108,4108,6,MICHIGAN,Upton ,20,2019,TBD
4109,4109,7,MICHIGAN,Walberg ,5,2019,TBD
4110,4110,8,MICHIGAN,Slotkin ,85,2019,TBD
4111,4111,9,MICHIGAN,Levin ,100,2019,TBD
4112,4112,10,MICHIGAN,Mitchell ,5,2019,TBD
4113,4113,11,MICHIGAN,Stevens ,85,2019,TBD
4114,4114,12,MICHIGAN,Dingell ,85,2019,TBD
4115,4115,13,MICHIGAN,Tlaib ,95,2019,TBD
4116,4116,14,MICHIGAN,Lawrence ,75,2019,TBD
4117,4117,1,MINNESOTA,Hagedorn ,0,2019,TBD
4118,4118,2,MINNESOTA,Craig ,80,2019,TBD
4119,4119,3,MINNESOTA,Phillips ,85,2019,TBD
4120,4120,4,MINNESOTA,McCollum ,90,2019,TBD
4121,4121,5,MINNESOTA,Omar ,95,2019,TBD
4122,4122,6,MINNESOTA,Emmer ,0,2019,TBD
4123,4123,7,MINNESOTA,Peterson ,35,2019,TBD
4124,4124,8,MINNESOTA,Stauber ,10,2019,TBD
4125,4125,1,MISSISSIPPI,Kelly T. ,5,2019,TBD
4126,4126,2,MISSISSIPPI,Thompson B. ,90,2019,TBD
4127,4127,3,MISSISSIPPI,Guest ,5,2019,TBD
4128,4128,4,MISSISSIPPI,Palazzo ,0,2019,TBD
4129,4129,1,1 MISSOURI,Clay ,90,2019,TBD
4130,4130,2,1 MISSOURI,Wagner ,15,2019,TBD
4131,4131,3,1 MISSOURI,Luetkemeyer ,10,2019,TBD
4132,4132,4,1 MISSOURI,Hartzler ,5,2019,TBD
4133,4133,5,1 MISSOURI,Cleaver ,90,2019,TBD
4134,4134,6,1 MISSOURI,Graves S. ,15,2019,TBD
4135,4135,7,1 MISSOURI,Long ,0,2019,TBD
4136,4136,8,1 MISSOURI,Smith J. ,0,2019,TBD
4137,4137,1,MONTANA,Gianforte ,0,2019,TBD
4138,4138,1,NEBRASKA,Fortenberry ,5,2019,TBD
4139,4139,2,NEBRASKA,Bacon ,0,2019,TBD
4140,4140,3,NEBRASKA,Smith Adrian ,0,2019,TBD
4141,4141,1,NEVADA,Titus ,95,2019,TBD
4142,4142,2,NEVADA,Amodei ,5,2019,TBD
4143,4143,3,NEVADA,Lee ,80,2019,TBD
4144,4144,4,NEVADA,Horsford ,85,2019,TBD
4145,4145,1,NEW HAMPSHIRE,Pappas ,95,2019,TBD
4146,4146,2,NEW HAMPSHIRE,Kuster ,95,2019,TBD
4147,4147,1,NEW JERSEY,Norcross ,95,2019,TBD
4148,4148,2,NEW JERSEY,Van Drew ,75,2019,TBD
4149,4149,3,NEW JERSEY,Kim ,80,2019,TBD
4150,4150,4,NEW JERSEY,Smith C. ,40,2019,TBD
4151,4151,5,NEW JERSEY,Gottheimer ,80,2019,TBD
4152,4152,6,NEW JERSEY,Pallone ,100,2019,TBD
4153,4153,7,NEW JERSEY,Malinowski ,90,2019,TBD
4154,4154,8,NEW JERSEY,Sires ,90,2019,TBD
4155,4155,9,NEW JERSEY,Pascrell ,95,2019,TBD
4156,4156,10,NEW JERSEY,Payne ,95,2019,TBD
4157,4157,11,NEW JERSEY,Sherrill ,85,2019,TBD
4158,4158,12,NEW JERSEY,Watson Coleman ,100,2019,TBD
4159,4159,1,NEW MEXICO,Haaland ,95,2019,TBD
4160,4160,2,NEW MEXICO,Lujan B.R. ,95,2019,TBD
4161,4161,3,NEW MEXICO,Torres Small ,70,2019,TBD
4162,4162,1,NEW YORK,Zeldin ,15,2019,TBD
4163,4163,2,NEW YORK,King P. ,30,2019,TBD
4164,4164,3,NEW YORK,Suozzi ,90,2019,TBD
4165,4165,4,NEW YORK,Rice K. ,80,2019,TBD
4166,4166,5,NEW YORK,Meeks ,95,2019,TBD
4167,4167,6,NEW YORK,Meng ,100,2019,TBD
4168,4168,7,NEW YORK,Velazquez ,100,2019,TBD
4169,4169,8,NEW YORK,Jeffries ,95,2019,TBD
4170,4170,9,NEW YORK,Clarke Y. ,100,2019,TBD
4171,4171,10,NEW YORK,Nadler ,95,2019,TBD
4172,4172,11,NEW YORK,Rose ,85,2019,TBD
4173,4173,12,NEW YORK,Maloney C. ,100,2019,TBD
4174,4174,13,NEW YORK,Espaillat ,100,2019,TBD
4175,4175,14,NEW YORK,OcasioCortez ,95,2019,TBD
4176,4176,15,NEW YORK,Serrano ,85,2019,TBD
4177,4177,16,NEW YORK,Engel ,100,2019,TBD
4178,4178,17,NEW YORK,Lowey ,90,2019,TBD
4179,4179,18,NEW YORK,Maloney S.P. ,85,2019,TBD
4180,4180,19,NEW YORK,Delgado ,80,2019,TBD
4181,4181,20,NEW YORK,Tonko ,95,2019,TBD
4182,4182,21,NEW YORK,Stefanik ,20,2019,TBD
4183,4183,22,NEW YORK,Brindisi ,65,2019,TBD
4184,4184,23,NEW YORK,Reed T. ,20,2019,TBD
4185,4185,24,NEW YORK,Katko ,20,2019,TBD
4186,4186,25,NEW YORK,Morelle ,85,2019,TBD
4187,4187,26,NEW YORK,Higgins B. ,90,2019,TBD
4188,4188,27,NEW YORK,Collins C. ,0,2019,TBD
4189,4189,1,NORTH CAROLINA,Butterfield ,95,2019,TBD
4190,4190,2,NORTH CAROLINA,Holding ,0,2019,TBD
4191,4191,3,NORTH CAROLINA,Murphy       ,5,2019,TBD
4192,4192,4,NORTH CAROLINA,Price ,95,2019,TBD
4193,4193,5,NORTH CAROLINA,Foxx ,5,2019,TBD
4194,4194,6,NORTH CAROLINA,Walker ,5,2019,TBD
4195,4195,7,NORTH CAROLINA,Rouzer ,0,2019,TBD
4196,4196,8,NORTH CAROLINA,Hudson ,0,2019,TBD
4197,4197,9,NORTH CAROLINA,Pittenger ,0,2019,TBD
4198,4198,10,NORTH CAROLINA,McHenry ,5,2019,TBD
4199,4199,11,NORTH CAROLINA,Meadows ,0,2019,TBD
4200,4200,12,NORTH CAROLINA,Adams ,95,2019,TBD
4201,4201,13,NORTH CAROLINA,Budd ,0,2019,TBD
4202,4202,1,NORTH DAKOTA,Armstrong ,5,2019,TBD
4203,4203,1,OHIO,Chabot ,5,2019,TBD
4204,4204,2,OHIO,Wenstrup ,0,2019,TBD
4205,4205,3,OHIO,Beatty ,95,2019,TBD
4206,4206,4,OHIO,Jordan ,0,2019,TBD
4207,4207,5,OHIO,Latta ,5,2019,TBD
4208,4208,6,OHIO,Johnson B. ,0,2019,TBD
4209,4209,7,OHIO,Gibbs ,0,2019,TBD
4210,4210,8,OHIO,Davidson ,0,2019,TBD
4211,4211,9,OHIO,Kaptur ,85,2019,TBD
4212,4212,10,OHIO,Turner ,10,2019,TBD
4213,4213,11,OHIO,Fudge ,85,2019,TBD
4214,4214,12,OHIO,Balderson ,10,2019,TBD
4215,4215,13,OHIO,Ryan T. ,85,2019,TBD
4216,4216,14,OHIO,Joyce ,10,2019,TBD
4217,4217,15,OHIO,Stivers ,10,2019,TBD
4218,4218,16,OHIO,Gonzalez ,10,2019,TBD
4219,4219,1,OKLAHOMA,Hern ,0,2019,TBD
4220,4220,2,OKLAHOMA,Mullin ,0,2019,TBD
4221,4221,3,OKLAHOMA,Lucas ,5,2019,TBD
4222,4222,4,OKLAHOMA,Cole ,10,2019,TBD
4223,4223,5,OKLAHOMA,Horn ,70,2019,TBD
4224,4224,1,OREGON,Bonamici ,95,2019,TBD
4225,4225,2,OREGON,Walden ,15,2019,TBD
4226,4226,3,OREGON,Blumenauer ,95,2019,TBD
4227,4227,4,OREGON,DeFazio ,100,2019,TBD
4228,4228,5,OREGON,Schrader ,85,2019,TBD
4229,4229,1,PENNSYLVANIA,Fitzpatrick ,60,2019,TBD
4230,4230,2,PENNSYLVANIA,Boyle ,90,2019,TBD
4231,4231,3,PENNSYLVANIA,Evans ,95,2019,TBD
4232,4232,4,PENNSYLVANIA,Dean ,95,2019,TBD
4233,4233,5,PENNSYLVANIA,Scanlon ,90,2019,TBD
4234,4234,6,PENNSYLVANIA,Houlahan ,80,2019,TBD
4235,4235,7,PENNSYLVANIA,Wild ,80,2019,TBD
4236,4236,8,PENNSYLVANIA,Cartwright ,90,2019,TBD
4237,4237,9,PENNSYLVANIA,Meuser ,0,2019,TBD
4238,4238,10,PENNSYLVANIA,Perry ,5,2019,TBD
4239,4239,11,PENNSYLVANIA,Smucker ,5,2019,TBD
4240,4240,12,PENNSYLVANIA,Keller               ,5,2019,TBD
4241,4241,13,PENNSYLVANIA,Joyce ,0,2019,TBD
4242,4242,14,PENNSYLVANIA,Reschenthaler ,5,2019,TBD
4243,4243,15,PENNSYLVANIA,Thompson G. ,5,2019,TBD
4244,4244,16,PENNSYLVANIA,Kelly M. ,5,2019,TBD
4245,4245,17,PENNSYLVANIA,Lamb ,80,2019,TBD
4246,4246,18,PENNSYLVANIA,Doyle ,95,2019,TBD
4247,4247,1,RHODE ISLAND,Cicilline ,95,2019,TBD
4248,4248,2,RHODE ISLAND,Langevin ,90,2019,TBD
4249,4249,1,SOUTH CAROLINA,Cunningham ,75,2019,TBD
4250,4250,2,SOUTH CAROLINA,Wilson J. ,5,2019,TBD
4251,4251,3,SOUTH CAROLINA,Duncan Jeff ,0,2019,TBD
4252,4252,4,SOUTH CAROLINA,Timmons ,0,2019,TBD
4253,4253,5,SOUTH CAROLINA,Norman ,0,2019,TBD
4254,4254,6,SOUTH CAROLINA,Clyburn ,90,2019,TBD
4255,4255,7,SOUTH CAROLINA,Rice T. ,0,2019,TBD
4256,4256,1,SOUTH DAKOTA,Johnson ,5,2019,TBD
4257,4257,1,TENNESSEE,Roe ,5,2019,TBD
4258,4258,2,TENNESSEE,Burchett ,5,2019,TBD
4259,4259,3,TENNESSEE,Fleischmann ,0,2019,TBD
4260,4260,4,TENNESSEE,DesJarlais ,0,2019,TBD
4261,4261,5,TENNESSEE,Cooper ,90,2019,TBD
4262,4262,6,TENNESSEE,Rose ,0,2019,TBD
4263,4263,7,TENNESSEE,Green ,0,2019,TBD
4264,4264,8,TENNESSEE,Kustoff ,10,2019,TBD
4265,4265,9,TENNESSEE,Cohen ,95,2019,TBD
4266,4266,1,TEXAS,Gohmert ,0,2019,TBD
4267,4267,2,TEXAS,Crenshaw ,0,2019,TBD
4268,4268,3,TEXAS,Taylor ,0,2019,TBD
4269,4269,4,TEXAS,Ratcliffe ,0,2019,TBD
4270,4270,5,TEXAS,Gooden ,0,2019,TBD
4271,4271,6,TEXAS,Wright ,0,2019,TBD
4272,4272,7,TEXAS,Fletcher ,75,2019,TBD
4273,4273,8,TEXAS,Brady K. ,0,2019,TBD
4274,4274,9,TEXAS,Green A. ,95,2019,TBD
4275,4275,10,TEXAS,McCaul ,15,2019,TBD
4276,4276,11,TEXAS,Conaway ,0,2019,TBD
4277,4277,12,TEXAS,Granger ,15,2019,TBD
4278,4278,13,TEXAS,Thornberry ,0,2019,TBD
4279,4279,14,TEXAS,Weber ,0,2019,TBD
4280,4280,15,TEXAS,Gonzalez ,75,2019,TBD
4281,4281,16,TEXAS,Escobar ,95,2019,TBD
4282,4282,17,TEXAS,Flores ,0,2019,TBD
4283,4283,18,TEXAS,Jackson Lee ,95,2019,TBD
4284,4284,19,TEXAS,Arrington ,0,2019,TBD
4285,4285,20,TEXAS,Castro ,85,2019,TBD
4286,4286,21,TEXAS,Roy ,0,2019,TBD
4287,4287,22,TEXAS,Olson ,10,2019,TBD
4288,4288,23,TEXAS,Hurd ,25,2019,TBD
4289,4289,24,TEXAS,Marchant ,5,2019,TBD
4290,4290,25,TEXAS,Williams ,10,2019,TBD
4291,4291,26,TEXAS,Burgess ,0,2019,TBD
4292,4292,27,TEXAS,Cloud ,0,2019,TBD
4293,4293,28,TEXAS,Cuellar ,70,2019,TBD
4294,4294,29,TEXAS,Garcia ,90,2019,TBD
4295,4295,30,TEXAS,Johnson E.B. ,90,2019,TBD
4296,4296,31,TEXAS,Carter J. ,10,2019,TBD
4297,4297,32,TEXAS,Allred ,85,2019,TBD
4298,4298,33,TEXAS,Veasey ,85,2019,TBD
4299,4299,34,TEXAS,Vela ,85,2019,TBD
4300,4300,35,TEXAS,Doggett ,95,2019,TBD
4301,4301,36,TEXAS,Babin ,0,2019,TBD
4302,4302,1,UTAH,Bishop R. ,5,2019,TBD
4303,4303,2,UTAH,Stewart ,0,2019,TBD
4304,4304,3,UTAH,Curtis ,0,2019,TBD
4305,4305,4,UTAH,McAdams ,65,2019,TBD
4306,4306,1,VERMONT,Welch ,95,2019,TBD
4307,4307,1,VIRGINIA,Wittman ,5,2019,TBD
4308,4308,2,VIRGINIA,Luria ,80,2019,TBD
4309,4309,3,VIRGINIA,Scott R. ,90,2019,TBD
4310,4310,4,VIRGINIA,MCEACHIN ,95,2019,TBD
4311,4311,5,VIRGINIA,Riggleman ,0,2019,TBD
4312,4312,6,VIRGINIA,CLINE ,5,2019,TBD
4313,4313,7,VIRGINIA,Spanberger ,80,2019,TBD
4314,4314,8,VIRGINIA,BEYER ,95,2019,TBD
4315,4315,9,VIRGINIA,GRIFFITH ,5,2019,TBD
4316,4316,10,VIRGINIA,WETON ,85,2019,TBD
4317,4317,11,VIRGINIA,CONNOLLY ,90,2019,TBD
4318,4318,1,WASHINGTON,DelBene ,90,2019,TBD
4319,4319,2,WASHINGTON,Larsen R. ,95,2019,TBD
4320,4320,3,WASHINGTON,Herrera Beutler ,20,2019,TBD
4321,4321,4,WASHINGTON,Newhouse ,0,2019,TBD
4322,4322,5,WASHINGTON,McMorris Rodgers ,5,2019,TBD
4323,4323,6,WASHINGTON,Kilmer ,90,2019,TBD
4324,4324,7,WASHINGTON,Jayapal ,100,2019,TBD
4325,4325,8,WASHINGTON,Schrier ,85,2019,TBD
4326,4326,9,WASHINGTON,Smith Adam ,85,2019,TBD
4327,4327,10,WASHINGTON,Heck ,85,2019,TBD
4328,4328,1,WEST VIRGINIA,McKinley ,5,2019,TBD
4329,4329,2,WEST VIRGINIA,Mooney ,0,2019,TBD
4330,4330,3,WEST VIRGINIA,Miller ,0,2019,TBD
4331,4331,1,WISCONSIN,Steil ,10,2019,TBD
4332,4332,2,WISCONSIN,Pocan ,100,2019,TBD
4333,4333,3,WISCONSIN,Kind ,90,2019,TBD
4334,4334,4,WISCONSIN,Moore ,95,2019,TBD
4335,4335,5,WISCONSIN,Sensenbrenner ,0,2019,TBD
4336,4336,6,WISCONSIN,Grothman ,0,2019,TBD
4337,4337,7,WISCONSIN,Duffy ,0,2019,TBD
4338,4338,8,WISCONSIN,Gallagher ,10,2019,TBD
4339,4339,1,WYOMING,Cheney ,5,2019,TBD
4340,4340,1,ALABAMA,Byrne,0,2020,R
4341,4341,2,ALABAMA,Roby,5,2020,R
4342,4342,3,ALABAMA,Rogers M.,5,2020,R
4343,4343,4,ALABAMA,Aderholt,0,2020,R
4344,4344,5,ALABAMA,Brooks M.,10,2020,R
4345,4345,6,ALABAMA,Palmer,0,2020,R
4346,4346,7,ALABAMA,Sewell,85,2020,D
4347,4347,1,ALASKA,Young Don,35,2020,R
4348,4348,1,ARIZONA,OHalleran,85,2020,D
4349,4349,2,ARIZONA,Kirkpatrick,80,2020,D
4350,4350,3,ARIZONA,Grijalva,90,2020,D
4351,4351,4,ARIZONA,Gosar,0,2020,R
4352,4352,5,ARIZONA,Biggs,5,2020,R
4353,4353,6,ARIZONA,Schweikert,5,2020,R
4354,4354,7,ARIZONA,Gallego,85,2020,D
4355,4355,8,ARIZONA,Lesko,0,2020,R
4356,4356,9,ARIZONA,Stanton,85,2020,D
4357,4357,1,ARKANSAS,Crawford,0,2020,R
4358,4358,2,ARKANSAS,Hill,0,2020,R
4359,4359,3,ARKANSAS,Womack,0,2020,R
4360,4360,4,ARKANSAS,Westerman,0,2020,R
4361,4361,1,CALIFORNIA,LaMalfa,5,2020,R
4362,4362,2,CALIFORNIA,Huffman,100,2020,D
4363,4363,3,CALIFORNIA,Garamendi,85,2020,D
4364,4364,4,CALIFORNIA,McClintock,5,2020,R
4365,4365,5,CALIFORNIA,Thompson,90,2020,D
4366,4366,6,CALIFORNIA,Matsui,95,2020,D
4367,4367,7,CALIFORNIA,Bera,85,2020,D
4368,4368,9,CALIFORNIA,McNerney,100,2020,D
4369,4369,10,CALIFORNIA,Harder,85,2020,D
4370,4370,11,CALIFORNIA,DeSaulnier,95,2020,D
4371,4371,12,CALIFORNIA,Pelosi,35,2020,D
4372,4372,13,CALIFORNIA,Lee B.,100,2020,D
4373,4373,14,CALIFORNIA,Speier,85,2020,D
4374,4374,15,CALIFORNIA,Swalwell,90,2020,D
4375,4375,16,CALIFORNIA,Costa,85,2020,D
4376,4376,17,CALIFORNIA,Khanna,100,2020,D
4377,4377,18,CALIFORNIA,Eshoo,100,2020,D
4378,4378,19,CALIFORNIA,Lofgren,95,2020,D
4379,4379,20,CALIFORNIA,Panetta,85,2020,D
4380,4380,21,CALIFORNIA,Cox,80,2020,D
4381,4381,22,CALIFORNIA,Nunes,5,2020,R
4382,4382,23,CALIFORNIA,McCarthy,0,2020,R
4383,4383,24,CALIFORNIA,Carbajal,85,2020,D
4384,4384,25,CALIFORNIA,Garcia,0,2020,R
4385,4385,26,CALIFORNIA,Brownley,85,2020,D
4386,4386,27,CALIFORNIA,Chu,100,2020,D
4387,4387,28,CALIFORNIA,Schiff,95,2020,D
4388,4388,29,CALIFORNIA,Cardenas,90,2020,D
4389,4389,30,CALIFORNIA,Sherman,95,2020,D
4390,4390,31,CALIFORNIA,Aguilar,85,2020,D
4391,4391,32,CALIFORNIA,Napolitano,95,2020,D
4392,4392,33,CALIFORNIA,Lieu,95,2020,D
4393,4393,34,CALIFORNIA,Gomez,100,2020,D
4394,4394,35,CALIFORNIA,Torres,90,2020,D
4395,4395,36,CALIFORNIA,Ruiz,90,2020,D
4396,4396,37,CALIFORNIA,Bass,100,2020,D
4397,4397,38,CALIFORNIA,Sanchez,90,2020,D
4398,4398,39,CALIFORNIA,Cisneros,85,2020,D
4399,4399,40,CALIFORNIA,RoybalAllard,90,2020,D
4400,4400,41,CALIFORNIA,Takano,100,2020,D
4401,4401,42,CALIFORNIA,Calvert,5,2020,R
4402,4402,43,CALIFORNIA,Waters Maxine,95,2020,D
4403,4403,44,CALIFORNIA,Barragan,100,2020,D
4404,4404,45,CALIFORNIA,Porter,90,2020,D
4405,4405,46,CALIFORNIA,Correa,95,2020,D
4406,4406,47,CALIFORNIA,Lowenthal,100,2020,D
4407,4407,48,CALIFORNIA,Rouda,85,2020,D
4408,4408,49,CALIFORNIA,Levin,85,2020,D
4409,4409,51,CALIFORNIA,Vargas,95,2020,D
4410,4410,52,CALIFORNIA,Peters S.,85,2020,D
4411,4411,53,CALIFORNIA,Davis S.,85,2020,D
4412,4412,1,COLORADO,DeGette,95,2020,D
4413,4413,2,COLORADO,Neguse,100,2020,D
4414,4414,3,COLORADO,Tipton,10,2020,R
4415,4415,4,COLORADO,Buck,5,2020,R
4416,4416,5,COLORADO,Lamborn,5,2020,R
4417,4417,6,COLORADO,Crow,85,2020,D
4418,4418,7,COLORADO,Perlmutter,85,2020,D
4419,4419,1,CONNECTICUT,Larson J.,90,2020,D
4420,4420,2,CONNECTICUT,Courtney,90,2020,D
4421,4421,3,CONNECTICUT,DeLauro,90,2020,D
4422,4422,4,CONNECTICUT,Himes,90,2020,D
4423,4423,5,CONNECTICUT,Hayes,95,2020,D
4424,4424,1,DELAWARE,Blunt Rochester,90,2020,D
4425,4425,1,FLORIDA,Gaetz,5,2020,R
4426,4426,2,FLORIDA,Dunn,5,2020,R
4427,4427,3,FLORIDA,Yoho,5,2020,R
4428,4428,4,FLORIDA,Rutherford,5,2020,R
4429,4429,5,FLORIDA,Lawson,85,2020,D
4430,4430,6,FLORIDA,Waltz,10,2020,R
4431,4431,7,FLORIDA,Murphy,75,2020,D
4432,4432,8,FLORIDA,Posey,15,2020,R
4433,4433,9,FLORIDA,Soto,85,2020,D
