,year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
14204,1998,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,False,False,JANICE HAHN,DEMOCRAT,False,TOTAL,84624,181706,False,20230706,False
14205,1998,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,False,False,JOHN R KONOPKA,REFORM,False,TOTAL,1561,181706,False,20230706,False
14206,1998,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,False,False,KERRY WELSH,LIBERTARIAN,False,TOTAL,3066,181706,False,20230706,False
14207,1998,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,False,False,ROBIN BARRETT,GREEN,False,TOTAL,3612,181706,False,20230706,False
14208,1998,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,False,False,STEVEN T KUYKENDALL,REPUBLICAN,False,TOTAL,88843,181706,False,20230706,False
14209,1998,CALIFORNIA,CA,6,93,71,US HOUSE,37,GEN,False,False,JUANITA MILLENDER-MCDONALD,DEMOCRAT,False,TOTAL,70026,82327,False,20230706,False
14210,1998,CALIFORNIA,CA,6,93,71,US HOUSE,37,GEN,False,False,SAUL E LANKSTER,REPUBLICAN,False,TOTAL,12301,82327,False,20230706,False
14211,1998,CALIFORNIA,CA,6,93,71,US HOUSE,38,GEN,False,False,DAVID BOWERS,LIBERTARIAN,False,TOTAL,3705,134858,False,20230706,False
14212,1998,CALIFORNIA,CA,6,93,71,US HOUSE,38,GEN,False,False,PETER MATHEWS,DEMOCRAT,False,TOTAL,59767,134858,False,20230706,False
14213,1998,CALIFORNIA,CA,6,93,71,US HOUSE,38,GEN,False,False,STEPHEN HORN,REPUBLICAN,False,TOTAL,71386,134858,False,20230706,False
14214,1998,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,False,False,"A ""CECY"" R GROOM",DEMOCRAT,False,TOTAL,52815,155465,False,20230706,False
14215,1998,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,False,False,EDWARD R ROYCE,REPUBLICAN,False,TOTAL,97366,155465,False,20230706,False
14216,1998,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,False,False,JACK DEAN,LIBERTARIAN,False,TOTAL,3347,155465,False,20230706,False
14217,1998,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,False,False,RON JEVNING,NATURAL LAW,False,TOTAL,1937,155465,False,20230706,False
14218,1998,CALIFORNIA,CA,6,93,71,US HOUSE,40,GEN,False,False,JERRY LEWIS,REPUBLICAN,False,TOTAL,97406,150125,False,20230706,False
14219,1998,CALIFORNIA,CA,6,93,71,US HOUSE,40,GEN,False,False,MAURICE MAYBENA,LIBERTARIAN,False,TOTAL,4822,150125,False,20230706,False
14220,1998,CALIFORNIA,CA,6,93,71,US HOUSE,40,GEN,False,False,"ROBERT ""BOB"" CONAWAY",DEMOCRAT,False,TOTAL,47897,150125,False,20230706,False
14221,1998,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,False,False,CYNTHIA ALLAIRE,GREEN,False,TOTAL,3597,128414,False,20230706,False
14222,1998,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,False,False,DAVID F KRAMER,NATURAL LAW,False,TOTAL,1714,128414,False,20230706,False
14223,1998,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,False,False,EILEEN R ANSARI,DEMOCRAT,False,TOTAL,52264,128414,False,20230706,False
14224,1998,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,False,False,GARY G MILLER,REPUBLICAN,False,TOTAL,68310,128414,False,20230706,False
14225,1998,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,False,False,KENNETH E VALENTINE,LIBERTARIAN,False,TOTAL,2529,128414,False,20230706,False
14226,1998,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,False,False,DAVID LYNN HOLLIST,LIBERTARIAN,False,TOTAL,1899,112520,False,20230706,False
14227,1998,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,False,False,ELIA PIROZZI,REPUBLICAN,False,TOTAL,45328,112520,False,20230706,False
14228,1998,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,False,False,GEORGE E BROWN JR,DEMOCRAT,False,TOTAL,62207,112520,False,20230706,False
14229,1998,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,False,False,HALE MCGEE,AMERICAN INDEPENDENT,False,TOTAL,3086,112520,False,20230706,False
14230,1998,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,False,False,ANNIE WALLACK,NATURAL LAW,False,TOTAL,4178,149071,False,20230706,False
14231,1998,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,False,False,KEN CALVERT,REPUBLICAN,False,TOTAL,83012,149071,False,20230706,False
14232,1998,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,False,False,MIKE RAYBURN,DEMOCRAT,False,TOTAL,56373,149071,False,20230706,False
14233,1998,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,False,False,PHILL COURTNEY,GREEN,False,TOTAL,5508,149071,False,20230706,False
14234,1998,CALIFORNIA,CA,6,93,71,US HOUSE,44,GEN,False,False,JIM J MEUER,NATURAL LAW,False,TOTAL,6818,161528,False,20230706,False
14235,1998,CALIFORNIA,CA,6,93,71,US HOUSE,44,GEN,False,False,MARY BONO,REPUBLICAN,False,TOTAL,97013,161528,False,20230706,False
14236,1998,CALIFORNIA,CA,6,93,71,US HOUSE,44,GEN,False,False,RALPH WAITE,DEMOCRAT,False,TOTAL,57697,161528,False,20230706,False
14237,1998,CALIFORNIA,CA,6,93,71,US HOUSE,45,GEN,False,False,DANA ROHRABACHER,REPUBLICAN,False,TOTAL,94296,160770,False,20230706,False
14238,1998,CALIFORNIA,CA,6,93,71,US HOUSE,45,GEN,False,False,DON HULL,LIBERTARIAN,False,TOTAL,4337,160770,False,20230706,False
14239,1998,CALIFORNIA,CA,6,93,71,US HOUSE,45,GEN,False,False,PATRICIA W NEAL,DEMOCRAT,False,TOTAL,60022,160770,False,20230706,False
14240,1998,CALIFORNIA,CA,6,93,71,US HOUSE,45,GEN,False,False,"WILLIAM ""BILL"" VERKAMP JR",NATURAL LAW,False,TOTAL,2115,160770,False,20230706,False
14241,1998,CALIFORNIA,CA,6,93,71,US HOUSE,46,GEN,False,False,LARRY G ENGWALL,NATURAL LAW,False,TOTAL,1334,85002,False,20230706,False
14242,1998,CALIFORNIA,CA,6,93,71,US HOUSE,46,GEN,False,False,LORETTA SANCHEZ,DEMOCRAT,False,TOTAL,47964,85002,False,20230706,False
14243,1998,CALIFORNIA,CA,6,93,71,US HOUSE,46,GEN,False,False,"ROBERT KENNETH ""BOB"" DORNAN",REPUBLICAN,False,TOTAL,33388,85002,False,20230706,False
14244,1998,CALIFORNIA,CA,6,93,71,US HOUSE,46,GEN,False,False,THOMAS E REIMER,LIBERTARIAN,False,TOTAL,2316,85002,False,20230706,False
14245,1998,CALIFORNIA,CA,6,93,71,US HOUSE,47,GEN,False,False,CHRISTINA AVALOS,DEMOCRAT,False,TOTAL,57938,196316,False,20230706,False
14246,1998,CALIFORNIA,CA,6,93,71,US HOUSE,47,GEN,False,False,CHRISTOPHER COX,REPUBLICAN,False,TOTAL,132711,196316,False,20230706,False
14247,1998,CALIFORNIA,CA,6,93,71,US HOUSE,47,GEN,False,False,PAUL FISHER,NATURAL LAW,False,TOTAL,1307,196316,False,20230706,False
14248,1998,CALIFORNIA,CA,6,93,71,US HOUSE,47,GEN,False,False,RAYMOND O MILLS,REFORM,False,TOTAL,1369,196316,False,20230706,False
14249,1998,CALIFORNIA,CA,6,93,71,US HOUSE,47,GEN,False,False,VICTOR A WAGNER JR,LIBERTARIAN,False,TOTAL,2991,196316,False,20230706,False
14250,1998,CALIFORNIA,CA,6,93,71,US HOUSE,48,GEN,False,False,DANIEL L MUHE,LIBERTARIAN,False,TOTAL,18509,180719,False,20230706,False
14251,1998,CALIFORNIA,CA,6,93,71,US HOUSE,48,GEN,False,False,RON PACKARD,REPUBLICAN,False,TOTAL,138948,180719,False,20230706,False
14252,1998,CALIFORNIA,CA,6,93,71,US HOUSE,48,GEN,False,False,SHARON K MILES,NATURAL LAW,False,TOTAL,23262,180719,False,20230706,False
14253,1998,CALIFORNIA,CA,6,93,71,US HOUSE,49,GEN,False,False,BRIAN P BILBRAY,REPUBLICAN,False,TOTAL,90516,185519,False,20230706,False
14254,1998,CALIFORNIA,CA,6,93,71,US HOUSE,49,GEN,False,False,CHRISTINE T KEHOE,DEMOCRAT,False,TOTAL,86400,185519,False,20230706,False
14255,1998,CALIFORNIA,CA,6,93,71,US HOUSE,49,GEN,False,False,ERNEST LIPPE,LIBERTARIAN,False,TOTAL,3327,185519,False,20230706,False
14256,1998,CALIFORNIA,CA,6,93,71,US HOUSE,49,GEN,False,False,JANICE JORDAN,PEACE AND FREEDOM,False,TOTAL,2447,185519,False,20230706,False
14257,1998,CALIFORNIA,CA,6,93,71,US HOUSE,49,GEN,False,False,JULIA F SIMON,NATURAL LAW,False,TOTAL,2829,185519,False,20230706,False
14258,1998,CALIFORNIA,CA,6,93,71,US HOUSE,50,GEN,False,False,BOB FILNER,DEMOCRAT,False,TOTAL,77354,77354,False,20230706,False
14259,1998,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,False,False,DAN KRIPKE,DEMOCRAT,False,TOTAL,71706,206878,False,20230706,False
14260,1998,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,False,False,ERIC H BOURDETTE,NATURAL LAW,False,TOTAL,3532,206878,False,20230706,False
14261,1998,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,False,False,JACK ANDERSON,LIBERTARIAN,False,TOTAL,5411,206878,False,20230706,False
14262,1998,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,False,False,"RANDY ""DUKE"" CUNNINGHAM",REPUBLICAN,False,TOTAL,126229,206878,False,20230706,False
14263,1998,CALIFORNIA,CA,6,93,71,US HOUSE,52,GEN,False,False,ADRIENNE PELTON,NATURAL LAW,False,TOTAL,15380,153564,False,20230706,False
14264,1998,CALIFORNIA,CA,6,93,71,US HOUSE,52,GEN,False,False,DUNCAN HUNTER,REPUBLICAN,False,TOTAL,116251,153564,False,20230706,False
14265,1998,CALIFORNIA,CA,6,93,71,US HOUSE,52,GEN,False,False,LYNN BADLER,LIBERTARIAN,False,TOTAL,21933,153564,False,20230706,False
14266,1998,COLORADO,CO,8,84,62,US HOUSE,1,GEN,False,False,DIANA DEGETTE,DEMOCRAT,False,TOTAL,116628,174305,False,20230706,False
14267,1998,COLORADO,CO,8,84,62,US HOUSE,1,GEN,False,False,NANCY MCCLANAHAN,REPUBLICAN,False,TOTAL,52452,174305,False,20230706,False
14268,1998,COLORADO,CO,8,84,62,US HOUSE,1,GEN,False,False,RICHARD COMBS,LIBERTARIAN,False,TOTAL,5225,174305,False,20230706,False
14269,1998,COLORADO,CO,8,84,62,US HOUSE,2,GEN,False,False,BOB GREENLEE,REPUBLICAN,False,TOTAL,108385,228442,False,20230706,False
14270,1998,COLORADO,CO,8,84,62,US HOUSE,2,GEN,False,False,MARK UDALL,DEMOCRAT,False,TOTAL,113946,228442,False,20230706,False
14271,1998,COLORADO,CO,8,84,62,US HOUSE,2,GEN,False,False,PATRICK C WEST,NATURAL LAW,False,TOTAL,6111,228442,False,20230706,False
14272,1998,COLORADO,CO,8,84,62,US HOUSE,3,GEN,False,False,BARRY MAGGERT,LIBERTARIAN,False,TOTAL,5673,236653,False,20230706,False
14273,1998,COLORADO,CO,8,84,62,US HOUSE,3,GEN,False,False,ROBERT REED KELLEY,DEMOCRAT,False,TOTAL,74479,236653,False,20230706,False
14274,1998,COLORADO,CO,8,84,62,US HOUSE,3,GEN,False,False,SCOTT MCINNIS,REPUBLICAN,False,TOTAL,156501,236653,False,20230706,False
14275,1998,COLORADO,CO,8,84,62,US HOUSE,4,GEN,False,False,BOB SCHAFFER,REPUBLICAN,False,TOTAL,131318,221291,False,20230706,False
14276,1998,COLORADO,CO,8,84,62,US HOUSE,4,GEN,False,False,SUSAN KIRKPATRICK,DEMOCRAT,False,TOTAL,89973,221291,False,20230706,False
14277,1998,COLORADO,CO,8,84,62,US HOUSE,5,GEN,False,False,JOEL HEFLEY,REPUBLICAN,False,TOTAL,155790,214270,False,20230706,False
14278,1998,COLORADO,CO,8,84,62,US HOUSE,5,GEN,False,False,KEN ALFORD,DEMOCRAT,False,TOTAL,55609,214270,False,20230706,False
14279,1998,COLORADO,CO,8,84,62,US HOUSE,5,GEN,False,False,MARK A MELLOT,NATURAL LAW,False,TOTAL,2871,214270,False,20230706,False
14280,1998,COLORADO,CO,8,84,62,US HOUSE,6,GEN,False,False,GEORGE E NEWMAN,NATURAL LAW,False,TOTAL,5152,199188,False,20230706,False
14281,1998,COLORADO,CO,8,84,62,US HOUSE,6,GEN,False,False,HENRY L STRAUSS,DEMOCRAT,False,TOTAL,82662,199188,False,20230706,False
14282,1998,COLORADO,CO,8,84,62,US HOUSE,6,GEN,False,False,TOM TANCREDO,REPUBLICAN,False,TOTAL,111374,199188,False,20230706,False
14283,1998,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,False,False,JAY E PALMIERI IV,TERM LIMITS,False,TOTAL,915,168264,False,20230706,False
14284,1998,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,False,False,JOHN B LARSON,DEMOCRAT,False,TOTAL,97681,168264,False,20230706,False
14285,1998,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,False,False,KEVIN O'CONNOR,REPUBLICAN,False,TOTAL,69668,168264,False,20230706,False
14286,1998,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,False,False,DIANNE G ONDUSKO,INDEPDENDENCE,False,TOTAL,5116,163201,False,20230706,False
14287,1998,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,False,False,GARY M KOVAL,REPUBLICAN,False,TOTAL,57860,163201,False,20230706,False
14288,1998,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,False,False,PAUL W COOK,TERM LIMITS,False,TOTAL,658,163201,False,20230706,False
14289,1998,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,False,False,SAM GEJDENSON,DEMOCRAT,False,TOTAL,99567,163201,False,20230706,False
14290,1998,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,False,False,DAVID P COLE,REFORM,False,TOTAL,676,153851,False,20230706,False
14291,1998,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,False,False,GAIL J DALBY,NATURAL LAW,False,TOTAL,620,153851,False,20230706,False
14292,1998,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,False,False,KRISTEN J ABBATIELLO,TERM LIMITS,False,TOTAL,739,153851,False,20230706,False
14293,1998,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,False,False,MARTIN T REUST,REPUBLICAN,False,TOTAL,42090,153851,False,20230706,False
14294,1998,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,False,False,ROSA L DELAURO,DEMOCRAT,False,TOTAL,109726,153851,False,20230706,False
14295,1998,CONNECTICUT,CT,9,16,1,US HOUSE,4,GEN,False,False,CHRISTOPHER SHAYS,REPUBLICAN,False,TOTAL,94767,137204,False,20230706,False
14296,1998,CONNECTICUT,CT,9,16,1,US HOUSE,4,GEN,False,False,JONATHAN KANTROWITZ,DEMOCRAT,False,TOTAL,40988,137204,False,20230706,False
14297,1998,CONNECTICUT,CT,9,16,1,US HOUSE,4,GEN,False,False,MARSHALL C HARRISON,LIBERTARIAN,False,TOTAL,1449,137204,False,20230706,False
14298,1998,CONNECTICUT,CT,9,16,1,US HOUSE,5,GEN,False,False,JAMES H MALONEY,DEMOCRAT,False,TOTAL,78394,157157,False,20230706,False
14299,1998,CONNECTICUT,CT,9,16,1,US HOUSE,5,GEN,False,False,MARK NIELSEN,REPUBLICAN,False,TOTAL,76051,157157,False,20230706,False
14300,1998,CONNECTICUT,CT,9,16,1,US HOUSE,5,GEN,False,False,ROBERT V STRASDAUSKAS,CONCERNED CITIZENS,False,TOTAL,2712,157157,False,20230706,False
14301,1998,CONNECTICUT,CT,9,16,1,US HOUSE,6,GEN,False,False,CHARLOTTE KOSKOFF,DEMOCRAT,False,TOTAL,69201,174781,False,20230706,False
14302,1998,CONNECTICUT,CT,9,16,1,US HOUSE,6,GEN,False,False,MARK J POLON,TERM LIMITS,False,TOTAL,733,174781,False,20230706,False
14303,1998,CONNECTICUT,CT,9,16,1,US HOUSE,6,GEN,False,False,NANCY L JOHNSON,REPUBLICAN,False,TOTAL,101630,174781,False,20230706,False
14304,1998,CONNECTICUT,CT,9,16,1,US HOUSE,6,GEN,False,False,TIMOTHY A KNIBBS,CONCERNED CITIZENS,False,TOTAL,3217,174781,False,20230706,False
14305,1998,DELAWARE,DE,10,51,11,US HOUSE,0,GEN,False,False,DENNIS E WILLIAMS,DEMOCRAT,False,TOTAL,57446,180529,False,20230706,False
14306,1998,DELAWARE,DE,10,51,11,US HOUSE,0,GEN,False,False,JAMES P WEBSTER,U.S. TAXPAYERS,False,TOTAL,2411,180529,False,20230706,False
14307,1998,DELAWARE,DE,10,51,11,US HOUSE,0,GEN,False,False,KIM STANLEY BEMIS,NATURAL LAW,False,TOTAL,859,180529,False,20230706,False
14308,1998,DELAWARE,DE,10,51,11,US HOUSE,0,GEN,False,False,MICHAEL N CASTLE,REPUBLICAN,False,TOTAL,119811,180529,False,20230706,False
14309,1998,DELAWARE,DE,10,51,11,US HOUSE,0,GEN,False,False,OTHER,,False,TOTAL,2,180529,False,20230706,False
14310,1998,FLORIDA,FL,12,59,43,US HOUSE,1,GEN,False,False,JOE SCARBOROUGH,REPUBLICAN,False,TOTAL,140525,141188,False,20230706,False
14311,1998,FLORIDA,FL,12,59,43,US HOUSE,1,GEN,False,False,WRITEIN,,True,TOTAL,663,141188,False,20230706,False
14312,1998,FLORIDA,FL,12,59,43,US HOUSE,2,GEN,False,False,ALLEN BOYD,DEMOCRAT,False,TOTAL,138440,145420,False,20230706,False
14313,1998,FLORIDA,FL,12,59,43,US HOUSE,2,GEN,False,False,WRITEIN,,True,TOTAL,6980,145420,False,20230706,False
14314,1998,FLORIDA,FL,12,59,43,US HOUSE,3,GEN,False,False,BILL RANDALL,REPUBLICAN,False,TOTAL,53530,120151,False,20230706,False
14315,1998,FLORIDA,FL,12,59,43,US HOUSE,3,GEN,False,False,CORRINE BROWN,DEMOCRAT,False,TOTAL,66621,120151,False,20230706,False
14316,1998,FLORIDA,FL,12,59,43,US HOUSE,4,GEN,False,False,TILLIE W FOWLER,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14317,1998,FLORIDA,FL,12,59,43,US HOUSE,5,GEN,False,False,JACK GARGAN,REFORM,False,TOTAL,67147,199152,False,20230706,False
14318,1998,FLORIDA,FL,12,59,43,US HOUSE,5,GEN,False,False,KAREN L THURMAN,DEMOCRAT,False,TOTAL,132005,199152,False,20230706,False
14319,1998,FLORIDA,FL,12,59,43,US HOUSE,6,GEN,False,False,CLIFF STEARNS,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14320,1998,FLORIDA,FL,12,59,43,US HOUSE,7,GEN,False,False,JOHN L MICA,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14321,1998,FLORIDA,FL,12,59,43,US HOUSE,8,GEN,False,False,AL KRULICK,DEMOCRAT,False,TOTAL,54245,158575,False,20230706,False
14322,1998,FLORIDA,FL,12,59,43,US HOUSE,8,GEN,False,False,BILL MCCOLLUM,REPUBLICAN,False,TOTAL,104298,158575,False,20230706,False
14323,1998,FLORIDA,FL,12,59,43,US HOUSE,8,GEN,False,False,WRITEIN,,True,TOTAL,32,158575,False,20230706,False
14324,1998,FLORIDA,FL,12,59,43,US HOUSE,9,GEN,False,False,MICHAEL BILIRAKIS,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14325,1998,FLORIDA,FL,12,59,43,US HOUSE,10,GEN,False,False,C W BILL YOUNG,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14326,1998,FLORIDA,FL,12,59,43,US HOUSE,11,GEN,False,False,JIM DAVIS,DEMOCRAT,False,TOTAL,85262,131438,False,20230706,False
14327,1998,FLORIDA,FL,12,59,43,US HOUSE,11,GEN,False,False,JOE CHILLURA,REPUBLICAN,False,TOTAL,46176,131438,False,20230706,False
14328,1998,FLORIDA,FL,12,59,43,US HOUSE,12,GEN,False,False,CHARLES T CANADY,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14329,1998,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,False,False,DAN MILLER,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14330,1998,FLORIDA,FL,12,59,43,US HOUSE,14,GEN,False,False,PORTER J GOSS,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14331,1998,FLORIDA,FL,12,59,43,US HOUSE,15,GEN,False,False,DAVE WELDON,REPUBLICAN,False,TOTAL,129278,204932,False,20230706,False
14332,1998,FLORIDA,FL,12,59,43,US HOUSE,15,GEN,False,False,DAVID R GOLDING,DEMOCRAT,False,TOTAL,75654,204932,False,20230706,False
14333,1998,FLORIDA,FL,12,59,43,US HOUSE,16,GEN,False,False,MARK FOLEY,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14334,1998,FLORIDA,FL,12,59,43,US HOUSE,17,GEN,False,False,CARRIE P MEEK,DEMOCRAT,False,TOTAL,1,1,False,20230706,False
14335,1998,FLORIDA,FL,12,59,43,US HOUSE,18,GEN,False,False,ILEANA ROS-LEHTINEN,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14336,1998,FLORIDA,FL,12,59,43,US HOUSE,19,GEN,False,False,ROBERT WEXLER,DEMOCRAT,False,TOTAL,1,1,False,20230706,False
14337,1998,FLORIDA,FL,12,59,43,US HOUSE,20,GEN,False,False,PETER DEUTSCH,DEMOCRAT,False,TOTAL,1,1,False,20230706,False
14338,1998,FLORIDA,FL,12,59,43,US HOUSE,21,GEN,False,False,LINCOLN DIAZ-BALART,REPUBLICAN,False,TOTAL,84018,112396,False,20230706,False
14339,1998,FLORIDA,FL,12,59,43,US HOUSE,21,GEN,False,False,PATRICK CUSACK,DEMOCRAT,False,TOTAL,28378,112396,False,20230706,False
14340,1998,FLORIDA,FL,12,59,43,US HOUSE,22,GEN,False,False,E CLAY SHAW JR,REPUBLICAN,False,TOTAL,1,1,False,20230706,False
14341,1998,FLORIDA,FL,12,59,43,US HOUSE,23,GEN,False,False,ALCEE L HASTINGS,DEMOCRAT,False,TOTAL,1,1,False,20230706,False
14342,1998,GEORGIA,GA,13,58,44,US HOUSE,1,GEN,False,False,JACK KINGSTON,REPUBLICAN,False,TOTAL,92229,92229,False,20230706,False
14343,1998,GEORGIA,GA,13,58,44,US HOUSE,2,GEN,False,False,JOSEPH FRANCIS MCCORMICK JR,REPUBLICAN,False,TOTAL,59305,137258,False,20230706,False
14344,1998,GEORGIA,GA,13,58,44,US HOUSE,2,GEN,False,False,SANFORD D BISHOP JR,DEMOCRAT,False,TOTAL,77953,137258,False,20230706,False
14345,1998,GEORGIA,GA,13,58,44,US HOUSE,3,GEN,False,False,MAC COLLINS,REPUBLICAN,False,TOTAL,123064,123064,False,20230706,False
14346,1998,GEORGIA,GA,13,58,44,US HOUSE,4,GEN,False,False,CYNTHIA A MCKINNEY,DEMOCRAT,False,TOTAL,100622,164772,False,20230706,False
14347,1998,GEORGIA,GA,13,58,44,US HOUSE,4,GEN,False,False,SUNNY J WARREN,REPUBLICAN,False,TOTAL,64146,164772,False,20230706,False
14348,1998,GEORGIA,GA,13,58,44,US HOUSE,4,GEN,False,False,WRITEIN,,True,TOTAL,4,164772,False,20230706,False
14349,1998,GEORGIA,GA,13,58,44,US HOUSE,5,GEN,False,False,JOHN H LEWIS SR,REPUBLICAN,False,TOTAL,29877,139054,False,20230706,False
14350,1998,GEORGIA,GA,13,58,44,US HOUSE,5,GEN,False,False,JOHN LEWIS,DEMOCRAT,False,TOTAL,109177,139054,False,20230706,False
14351,1998,GEORGIA,GA,13,58,44,US HOUSE,6,GEN,False,False,"GARY ""BATS"" PELPHREY",DEMOCRAT,False,TOTAL,68366,233332,False,20230706,False
14352,1998,GEORGIA,GA,13,58,44,US HOUSE,6,GEN,False,False,NEWT GINGRICH,REPUBLICAN,False,TOTAL,164966,233332,False,20230706,False
14353,1998,GEORGIA,GA,13,58,44,US HOUSE,7,GEN,False,False,BOB BARR,REPUBLICAN,False,TOTAL,85982,155275,False,20230706,False
14354,1998,GEORGIA,GA,13,58,44,US HOUSE,7,GEN,False,False,"JAMES F ""JIM"" WILLIAMS",DEMOCRAT,False,TOTAL,69293,155275,False,20230706,False
14355,1998,GEORGIA,GA,13,58,44,US HOUSE,8,GEN,False,False,RONALD L CAIN,DEMOCRAT,False,TOTAL,53079,141072,False,20230706,False
14356,1998,GEORGIA,GA,13,58,44,US HOUSE,8,GEN,False,False,SAXBY CHAMBLISS,REPUBLICAN,False,TOTAL,87993,141072,False,20230706,False
14357,1998,GEORGIA,GA,13,58,44,US HOUSE,9,GEN,False,False,NATHAN DEAL,REPUBLICAN,False,TOTAL,122713,122713,False,20230706,False
14358,1998,GEORGIA,GA,13,58,44,US HOUSE,10,GEN,False,False,CHARLIE NORWOOD,REPUBLICAN,False,TOTAL,88527,148531,False,20230706,False
14359,1998,GEORGIA,GA,13,58,44,US HOUSE,10,GEN,False,False,MARION DENISE SPENCER FREEMAN,DEMOCRAT,False,TOTAL,60004,148531,False,20230706,False
14360,1998,GEORGIA,GA,13,58,44,US HOUSE,11,GEN,False,False,JOHN LINDER,REPUBLICAN,False,TOTAL,120909,174419,False,20230706,False
14361,1998,GEORGIA,GA,13,58,44,US HOUSE,11,GEN,False,False,VINCENT LITTMAN,DEMOCRAT,False,TOTAL,53510,174419,False,20230706,False
14362,1998,HAWAII,HI,15,95,82,US HOUSE,1,GEN,False,False,GENE WARD,REPUBLICAN,False,TOTAL,68905,189571,False,20230706,False
14363,1998,HAWAII,HI,15,95,82,US HOUSE,1,GEN,False,False,NEIL ABERCROMBIE,DEMOCRAT,False,TOTAL,116693,189571,False,20230706,False
14364,1998,HAWAII,HI,15,95,82,US HOUSE,1,GEN,False,False,NICHOLAS BEDWORTH,NATURAL LAW,False,TOTAL,3973,189571,False,20230706,False
14365,1998,HAWAII,HI,15,95,82,US HOUSE,2,GEN,False,False,CAROL J DOUGLASS,REPUBLICAN,False,TOTAL,50423,207871,False,20230706,False
14366,1998,HAWAII,HI,15,95,82,US HOUSE,2,GEN,False,False,NOREEN LEILEHUA,LIBERTARIAN,False,TOTAL,13194,207871,False,20230706,False
14367,1998,HAWAII,HI,15,95,82,US HOUSE,2,GEN,False,False,PATSY T MINK,DEMOCRAT,False,TOTAL,144254,207871,False,20230706,False
14368,1998,IDAHO,ID,16,82,63,US HOUSE,1,GEN,False,False,DAN WILLIAMS,DEMOCRAT,False,TOTAL,91653,204884,False,20230706,False
14369,1998,IDAHO,ID,16,82,63,US HOUSE,1,GEN,False,False,HELEN CHENOWETH,REPUBLICAN,False,TOTAL,113231,204884,False,20230706,False
14370,1998,IDAHO,ID,16,82,63,US HOUSE,2,GEN,False,False,JONATHAN BRADFORD RATNER,NATURAL LAW,False,TOTAL,4854,173945,False,20230706,False
14371,1998,IDAHO,ID,16,82,63,US HOUSE,2,GEN,False,False,MIKE SIMPSON,REPUBLICAN,False,TOTAL,91337,173945,False,20230706,False
14372,1998,IDAHO,ID,16,82,63,US HOUSE,2,GEN,False,False,RICHARD H STALLINGS,DEMOCRAT,False,TOTAL,77736,173945,False,20230706,False
