Seat,State,Name,LQ Score,Year
20,FLORIDA,Hastings,90,2018
21,FLORIDA,Frankel,85,2018
22,FLORIDA,Deutch,85,2018
23,FLORIDA,Wasserman Schultz,75,2018
24,FLORIDA,Wilson F.,85,2018
25,FLORIDA,DiazBalart              ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2018,2018
26,FLORIDA,Curbelo,10,2018
27,FLORIDA,RosLehtinen,20,2018
1,GEORGIA,Carter E.L.,0,2018
2,GEORGIA,Bishop S.,55,2018
3,GEORGIA,Ferguson,5,2018
4,GEORGIA,Johnson H.,95,2018
5,GEORGIA,Lewis John,90,2018
6,GEORGIA,Handel,0,2018
7,GEORGIA,Woodall,0,2018
8,GEORGIA,Scott A.,5,2018
9,GEORGIA,Collins D.,0,2018
10,GEORGIA,Hice,5,2018
11,GEORGIA,Loudermilk,5,2018
12,GEORGIA,Allen,0,2018
13,GEORGIA,Scott D.,85,2018
14,GEORGIA,Graves T.,0,2018
1,HAWAII,Hanabusa,50,2018
2,HAWAII,Gabbard,75,2018
1,IDAHO,Labrador,10,2018
2,IDAHO,Simpson,5,2018
1,ILLINOIS,Rush,85,2018
2,ILLINOIS,Kelly R.,90,2018
3,ILLINOIS,Lipinski,50,2018
4,ILLINOIS,Gutierrez,80,2018
5,ILLINOIS,Quigley,85,2018
6,ILLINOIS,Roskam,10,2018
7,ILLINOIS,Davis D.,80,2018
8,ILLINOIS,Krishnamoorthi,85,2018
9,ILLINOIS,Schakowsky,100,2018
10,ILLINOIS,Schneider,60,2018
11,ILLINOIS,Foster,75,2018
12,ILLINOIS,Bost,0,2018
13,ILLINOIS,Davis R.,0,2018
14,ILLINOIS,Hultgren,0,2018
15,ILLINOIS,Shimkus,0,2018
16,ILLINOIS,Kinzinger,0,2018
17,ILLINOIS,Bustos,70,2018
18,ILLINOIS,LaHood                  ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2018,2018
15,ILLINOIS,Shimkus R,0,2018
1,INDIANA,Visclosky,80,2018
2,INDIANA,Walorski,0,2018
3,INDIANA,Banks,0,2018
4,INDIANA,Rokita,0,2018
5,INDIANA,Brooks S.,0,2018
6,INDIANA,Messer,0,2018
7,INDIANA,Carson,85,2018
8,INDIANA,Bucshon,0,2018
9,INDIANA,Hollingsworth,0,2018
1,IOWA,Blum,0,2018
2,IOWA,Loebsack,65,2018
3,IOWA,Young David,5,2018
4,IOWA,King S.,15,2018
1,KANSAS,Marshall,0,2018
2,KANSAS,Jenkins L.,0,2018
3,KANSAS,Yoder,5,2018
4,KANSAS,Estes,0,2018
1,KENTUCKY,Comer,5,2018
2,KENTUCKY,Guthrie,0,2018
3,KENTUCKY,Yarmuth,90,2018
4,KENTUCKY,Massie,30,2018
5,KENTUCKY,Rogers H.,0,2018
6,KENTUCKY,Barr,0,2018
1,LOUISIANA,Scalise,0,2018
2,LOUISIANA,Richmond,70,2018
3,LOUISIANA,Higgins C.,0,2018
4,LOUISIANA,Johnson M.,0,2018
5,LOUISIANA,Abraham,0,2018
6,LOUISIANA,Graves G.,5,2018
1,MAINE,Pingree,90,2018
2,MAINE,Poliquin,10,2018
1,MARYLAND,Harris A.,10,2018
2,MARYLAND,Ruppersberger                ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2018,2018
3,MARYLAND ( cont.),Sarbanes,90,2018
4,MARYLAND ( cont.),Brown A.,85,2018
5,MARYLAND ( cont.),Hoyer,70,2018
6,MARYLAND ( cont.),Delaney,65,2018
7,MARYLAND ( cont.),Cummings,60,2018
8,MARYLAND ( cont.),Raskin,100,2018
1,MASSACHUSETTS,Neal,80,2018
2,MASSACHUSETTS,McGovern,100,2018
3,MASSACHUSETTS,Tsongas,80,2018
4,MASSACHUSETTS,Kennedy Joseph P.,90,2018
5,MASSACHUSETTS,Clark K.,95,2018
6,MASSACHUSETTS,Moulton,75,2018
7,MASSACHUSETTS,Capuano,95,2018
8,MASSACHUSETTS,Lynch,80,2018
9,MASSACHUSETTS,Keating,80,2018
1,MICHIGAN,Bergman,0,2018
2,MICHIGAN,Huizenga,5,2018
3,MICHIGAN,Amash,40,2018
4,MICHIGAN,Moolenaar,0,2018
5,MICHIGAN,Kildee,85,2018
6,MICHIGAN,Upton,10,2018
7,MICHIGAN,Walberg,0,2018
8,MICHIGAN,Bishop M.,0,2018
9,MICHIGAN,Levin,90,2018
10,MICHIGAN,Mitchell,0,2018
11,MICHIGAN,Trott,0,2018
12,MICHIGAN,Dingell,85,2018
13,MICHIGAN,Jones,0,2018
14,MICHIGAN,Lawrence,90,2018
1,MINNESOTA,Walz,30,2018
2,MINNESOTA,Lewis Jason,5,2018
3,MINNESOTA,Paulsen,5,2018
4,MINNESOTA,McCollum,90,2018
5,MINNESOTA,Ellison,55,2018
6,MINNESOTA,Emmer,0,2018
7,MINNESOTA,Peterson,15,2018
8,MINNESOTA,Nolan                 ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2018,2018
1,MISSISSIPPI,Kelly T.,0,2018
2,MISSISSIPPI,Thompson B.,80,2018
3,MISSISSIPPI,Harper,5,2018
4,MISSISSIPPI,Palazzo,0,2018
1,1 MISSOURI,Clay,90,2018
2,1 MISSOURI,Wagner,0,2018
3,1 MISSOURI,Luetkemeyer,0,2018
4,1 MISSOURI,Hartzler,0,2018
5,1 MISSOURI,Cleaver,85,2018
6,1 MISSOURI,Graves S.,0,2018
7,1 MISSOURI,Long,0,2018
8,1 MISSOURI,Smith J.,0,2018
AL,MONTANA,Gianforte,0,2018
1,NEBRASKA,Fortenberry,5,2018
2,NEBRASKA,Bacon,5,2018
3,NEBRASKA,Smith Adrian,0,2018
1,NEBRASKA,Titus,90,2018
2,NEBRASKA,Amodei,0,2018
3,NEBRASKA,Rosen,55,2018
4,NEBRASKA,Kihuen,80,2018
1,NEW HAMPSHIRE,SheaPorter,70,2018
2,NEW HAMPSHIRE,Kuster,60,2018
1,NEW JERSEY,Norcross,85,2018
2,NEW JERSEY,LoBiondo,20,2018
3,NEW JERSEY,MacArthur,5,2018
4,NEW JERSEY,Smith C.,30,2018
5,NEW JERSEY,Gottheimer,40,2018
6,NEW JERSEY,Pallone,100,2018
7,NEW JERSEY,Lance,25,2018
8,NEW JERSEY,Sires,85,2018
9,NEW JERSEY,Pascrell,90,2018
10,NEW JERSEY,Payne,90,2018
11,NEW JERSEY,Frelinghuysen,20,2018
12,NEW JERSEY,Watson Coleman                  ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2018,2018
1,NEW MEXICO,Lujan Grisham M.,65,2018
2,NEW MEXICO,Pearce,0,2018
3,NEW MEXICO,Lujan B.R.,80,2018
1,NEW YORK,Zeldin,5,2018
2,NEW YORK,King P.,15,2018
3,NEW YORK,Suozzi,55,2018
4,NEW YORK,Rice K.,60,2018
5,NEW YORK,Meeks,80,2018
6,NEW YORK,Meng,85,2018
7,NEW YORK,Velazquez,95,2018
8,NEW YORK,Jeffries,80,2018
9,NEW YORK,Clarke Y .,95,2018
10,NEW YORK,Nadler,95,2018
11,NEW YORK,Donovan,5,2018
12,NEW YORK,Maloney C.,90,2018
13,NEW YORK,Espaillat,95,2018
14,NEW YORK,Crowley,85,2018
15,NEW YORK,Serrano,95,2018
16,NEW YORK,Engel,90,2018
17,NEW YORK,Lowey,80,2018
18,NEW YORK,Maloney S.P.,50,2018
19,NEW YORK,Faso,20,2018
20,NEW YORK,Tonko,75,2018
21,NEW YORK,Stefanik,15,2018
22,NEW YORK,Tenney,0,2018
23,NEW YORK,Reed T.,10,2018
24,NEW YORK,Katko,15,2018
25,NEW YORK,Slaughter IIIIIIIIIIIII,20,2018
26,NEW YORK,Higgins B.,90,2018
27,NEW YORK,Collins C.,0,2018
1,NORTH CAROLINA,Butterfield,85,2018
2,NORTH CAROLINA,Holding,0,2018
3,NORTH CAROLINA,Jones,40,2018
4,NORTH CAROLINA,Price,85,2018
5,NORTH CAROLINA,Foxx,0,2018
6,NORTH CAROLINA,Walker,0,2018
7,NORTH CAROLINA,Rouzer                ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2018,2018
10,NORTH CAROLINA,McHenry,0,2018
11,NORTH CAROLINA,Meadows,0,2018
12,NORTH CAROLINA,Adams,90,2018
13,NORTH CAROLINA,Budd,0,2018
AL,NORTH DAKOTA,Cramer,0,2018
1,OHIO,Chabot,0,2018
2,OHIO,Wenstrup,0,2018
3,OHIO,Beatty,75,2018
4,OHIO,Jordan,5,2018
5,OHIO,Latta,0,2018
6,OHIO,Johnson B.,0,2018
7,OHIO,Gibbs,0,2018
8,OHIO,Davidson,0,2018
9,OHIO,Kaptur,80,2018
10,OHIO,Turner,5,2018
11,OHIO,Fudge,75,2018
12,OHIO,Balderson IIIIIII I I I I I I I I I I I,0,2018
13,OHIO,Ryan T.,75,2018
14,OHIO,Joyce,0,2018
15,OHIO,Stivers,0,2018
16,OHIO,Renacci,0,2018
1,OKLAHOMA,Hern,0,2018
2,OKLAHOMA,Mullin,0,2018
3,OKLAHOMA,Lucas,0,2018
4,OKLAHOMA,Cole,0,2018
5,OKLAHOMA,Russell,5,2018
1,OREGON,Bonamici,95,2018
2,OREGON,Walden,0,2018
3,OREGON,Blumenauer,95,2018
4,OREGON,DeFazio,85,2018
5,OREGON,Schrader,55,2018
1,OREGON,Brady R.,90,2018
2,OREGON,Evans,90,2018
3,OREGON,Kelly M.              ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2018,2018
4,OREGON,Perry,5,2018
5,OREGON,Thompson G.,5,2018
6,OREGON,Costello,10,2018
7,OREGON,Meehan III III I II I I I I,0,2018
8,OREGON,Fitzpatrick,25,2018
9,OREGON,Shuster,5,2018
10,OREGON,Marino,0,2018
11,OREGON,Barletta,5,2018
12,OREGON,Rothfus,5,2018
13,OREGON,Boyle,90,2018
14,OREGON,Doyle,80,2018
15,OREGON,Dent III III I II I I I I,0,2018
16,OREGON,Smucker,0,2018
17,OREGON,Cartwright,75,2018
18,OREGON,Lamb       I I I I I I,30,2018
1,RHODE ISLAND,Cicilline,85,2018
2,RHODE ISLAND,Langevin,75,2018
1,SOUTH CAROLINA,Sanford,35,2018
2,SOUTH CAROLINA,Wilson J.,0,2018
3,SOUTH CAROLINA,Duncan Jeff,0,2018
4,SOUTH CAROLINA,Gowdy,0,2018
5,SOUTH CAROLINA,Norman,0,2018
6,SOUTH CAROLINA,Clyburn,85,2018
7,SOUTH CAROLINA,Rice T.,0,2018
AL,SOUTH DAKOTA,Noem,5,2018
1,TENNESSEE,Roe,0,2018
2,TENNESSEE,Duncan John,15,2018
3,TENNESSEE,Fleischmann,0,2018
4,TENNESSEE,DesJarlais,0,2018
5,TENNESSEE,Cooper,50,2018
6,TENNESSEE,Black D.,0,2018
7,TENNESSEE,Blackburn,0,2018
8,TENNESSEE,Kustoff,0,2018
9,TENNESSEE,Cohen,95,2018
1,TEXAS,Gohmert,15,2018
2,TEXAS,Poe               ADA  Congressional Voting RecordVote Number,0,2018
3,TEXAS  ( cont. ),Johnson S.,0,2018
4,TEXAS  ( cont. ),Ratcliffe,0,2018
5,TEXAS  ( cont. ),Hensarling,0,2018
6,TEXAS  ( cont. ),Barton,0,2018
7,TEXAS  ( cont. ),Culberson,0,2018
8,TEXAS  ( cont. ),Brady K.,0,2018
9,TEXAS  ( cont. ),Green A.,85,2018
10,TEXAS  ( cont. ),McCaul,0,2018
11,TEXAS  ( cont. ),Conaway,0,2018
12,TEXAS  ( cont. ),Granger,0,2018
13,TEXAS  ( cont. ),Thornberry,0,2018
14,TEXAS  ( cont. ),Weber,0,2018
15,TEXAS  ( cont. ),Gonzalez,50,2018
16,TEXAS  ( cont. ),ORourke,60,2018
17,TEXAS  ( cont. ),Flores,0,2018
18,TEXAS  ( cont. ),Jackson Lee,85,2018
19,TEXAS  ( cont. ),Arrington,0,2018
20,TEXAS  ( cont. ),Castro,80,2018
21,TEXAS  ( cont. ),Smith L.,0,2018
22,TEXAS  ( cont. ),Olson,0,2018
23,TEXAS  ( cont. ),Hurd,5,2018
24,TEXAS  ( cont. ),Marchant,5,2018
25,TEXAS  ( cont. ),Williams,5,2018
26,TEXAS  ( cont. ),Burgess,0,2018
27,TEXAS  ( cont. ),Cloud      I I III I I I I I I I I I,0,2018
28,TEXAS  ( cont. ),Cuellar,25,2018
29,TEXAS  ( cont. ),Green G.,70,2018
30,TEXAS  ( cont. ),Johnson E.B.,85,2018
31,TEXAS  ( cont. ),Carter J.,0,2018
32,TEXAS  ( cont. ),Sessions,0,2018
33,TEXAS  ( cont. ),Veasey,75,2018
34,TEXAS  ( cont. ),Vela,70,2018
35,TEXAS  ( cont. ),Doggett,95,2018
36,TEXAS  ( cont. ),Babin,0,2018
1,UTAH,Bishop R.,0,2018
2,UTAH,Stewart,0,2018
3,UTAH,Curtis,0,2018
4,UTAH,Love,5,2018
AL,VERMONT,Welch                  ADA c ongressionAl Voting recorD,2018,2018
1,VIRGINIA,Wittman,0,2018
2,VIRGINIA,Taylor,0,2018
3,VIRGINIA,Scott R.,75,2018
4,VIRGINIA,MCEACHIN,75,2018
5,VIRGINIA,Garrett,15,2018
6,VIRGINIA,GOODLATTE,0,2018
7,VIRGINIA,Brat,0,2018
8,VIRGINIA,BEYER,75,2018
9,VIRGINIA,GRIFFITH,0,2018
10,VIRGINIA,COMSTOCK,10,2018
11,VIRGINIA,CONNOLLY,70,2018
1,WASHINGTON,DelBene,80,2018
2,WASHINGTON,Larsen R.,85,2018
3,WASHINGTON,Herrera Beutler,0,2018
4,WASHINGTON,Newhouse,5,2018
5,WASHINGTON,McMorris Rodgers,10,2018
6,WASHINGTON,Kilmer,70,2018
7,WASHINGTON,Jayapal,100,2018
8,WASHINGTON,Reichert,10,2018
9,WASHINGTON,Smith Adam,85,2018
10,WASHINGTON,Heck,80,2018
1,WEST VIRGINIA,McKinley,0,2018
2,WEST VIRGINIA,Mooney,0,2018
3,WEST VIRGINIA,Jenkins E.,0,2018
1,WISCONSIN,Ryan P.,0,2018
2,WISCONSIN,Pocan,95,2018
3,WISCONSIN,Kind,65,2018
4,WISCONSIN,Moore,85,2018
5,WISCONSIN,Sensenbrenner,5,2018
6,WISCONSIN,Grothman,0,2018
7,WISCONSIN,Duffy,0,2018
8,WISCONSIN,Gallagher,0,2018
AL,WYOMING,Lummis R,0,2018
1,ALABAMA,Byrne,0,2019
2,ALABAMA,Roby,5,2019
3,ALABAMA,Rogers M.,10,2019
4,ALABAMA,Aderholt,5,2019
5,ALABAMA,Brooks M.,0,2019
6,ALABAMA,Palmer,0,2019
7,ALABAMA,Sewell,85,2019
AL,ALASKA,Young D. R,10,2019
1,ARIZONA,OHalleran,80,2019
2,ARIZONA,Kirkpatrick,85,2019
3,ARIZONA,Grijalva,95,2019
4,ARIZONA,Gosar,0,2019
5,ARIZONA,Biggs,0,2019
6,ARIZONA,Schweikert,0,2019
7,ARIZONA,Gallego,90,2019
8,ARIZONA,Lesko,0,2019
9,ARIZONA,Stanton,90,2019
1,ARKANSAS,Crawford,0,2019
2,ARKANSAS,Hill,5,2019
3,ARKANSAS,Womack,5,2019
4,ARKANSAS,Westerman,5,2019
1,CALIFORNIA,LaMalfa,0,2019
2,CALIFORNIA,Huffman,100,2019
3,CALIFORNIA,Garamendi,90,2019
4,CALIFORNIA,McClintock,0,2019
5,CALIFORNIA,Thompson M.,95,2019
6,CALIFORNIA,Matsui,95,2019
7,CALIFORNIA,Bera,90,2019
8,CALIFORNIA,Cook,5,2019
9,CALIFORNIA,McNerney,95,2019
10,CALIFORNIA,Harder,80,2019
11,CALIFORNIA,DeSaulnier,100,2019
13,CALIFORNIA,Lee B.,100,2019
14,CALIFORNIA,Speier,95,2019
15,CALIFORNIA,Swalwell                ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
16,CALIFORNIA,Costa,80,2019
17,CALIFORNIA,Khanna,95,2019
18,CALIFORNIA,Eshoo,95,2019
19,CALIFORNIA,Lofgren,95,2019
20,CALIFORNIA,Panetta,90,2019
21,CALIFORNIA,Cox,80,2019
22,CALIFORNIA,Nunes,0,2019
23,CALIFORNIA,McCarthy,5,2019
24,CALIFORNIA,Carbajal,90,2019
25,CALIFORNIA,Hill,70,2019
26,CALIFORNIA,Brownley,90,2019
27,CALIFORNIA,Chu,95,2019
28,CALIFORNIA,Schiff,95,2019
29,CALIFORNIA,Cardenas,100,2019
30,CALIFORNIA,Sherman,90,2019
31,CALIFORNIA,Aguilar,95,2019
32,CALIFORNIA,Napolitano,95,2019
33,CALIFORNIA,Lieu,90,2019
34,CALIFORNIA,Gomez,95,2019
35,CALIFORNIA,Torres,95,2019
36,CALIFORNIA,Ruiz,90,2019
37,CALIFORNIA,Bass,90,2019
38,CALIFORNIA,Sanchez,95,2019
39,CALIFORNIA,Cisneros,85,2019
40,CALIFORNIA,RoybalAllard,95,2019
41,CALIFORNIA,Takano,95,2019
42,CALIFORNIA,Calvert,5,2019
43,CALIFORNIA,Waters Maxine,95,2019
44,CALIFORNIA,Barragan,100,2019
45,CALIFORNIA,Porter,85,2019
46,CALIFORNIA,Correa,85,2019
47,CALIFORNIA,Lowenthal,100,2019
48,CALIFORNIA,Rouda,85,2019
49,CALIFORNIA,Levin,85,2019
50,CALIFORNIA,Hunter,0,2019
51,CALIFORNIA,Vargas,95,2019
52,CALIFORNIA,Peters S.,85,2019
53,CALIFORNIA,Davis S.  ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
1,COLORADO,DeGette,95,2019
2,COLORADO,Neguse,95,2019
3,COLORADO,Tipton,5,2019
4,COLORADO,Buck,0,2019
5,COLORADO,Lamborn,0,2019
6,COLORADO,Crow,85,2019
7,COLORADO,Perlmutter,80,2019
1,CONNECTICUT,Larson J.,90,2019
2,CONNECTICUT,Courtney,90,2019
3,CONNECTICUT,DeLauro,90,2019
4,CONNECTICUT,Himes,90,2019
5,CONNECTICUT,Hayes,90,2019
AL,CONNECTICUT,Blunt Rochester,95,2019
1,FLORIDA,Gaetz,5,2019
2,FLORIDA,Dunn,5,2019
3,FLORIDA,Yoho,15,2019
4,FLORIDA,Rutherford,10,2019
5,FLORIDA,Lawson,80,2019
6,FLORIDA,Waltz,20,2019
7,FLORIDA,Murphy,80,2019
8,FLORIDA,Posey,0,2019
9,FLORIDA,Soto,90,2019
10,FLORIDA,Demings,90,2019
11,FLORIDA,Webster,0,2019
12,FLORIDA,Bilirakis,5,2019
13,FLORIDA,Crist,80,2019
14,FLORIDA,Castor,95,2019
15,FLORIDA,Spano,5,2019
16,FLORIDA,Buchanan,15,2019
17,FLORIDA,Steube,0,2019
18,FLORIDA,Mast,15,2019
19,FLORIDA,Rooney F.,20,2019
20,FLORIDA,Hastings,85,2019
21,FLORIDA,Frankel,90,2019
22,FLORIDA,Deutch,95,2019
23,FLORIDA,Wasserman Schultz,85,2019
24,FLORIDA,Wilson F.,95,2019
25,FLORIDA,DiazBalart               ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
26,FLORIDA,MucarselPowell,80,2019
27,FLORIDA,Shalala,90,2019
1,GEORGIA,Carter E.L.,0,2019
2,GEORGIA,Bishop S.,90,2019
3,GEORGIA,Ferguson,0,2019
4,GEORGIA,Johnson H.,95,2019
5,GEORGIA,Lewis John,95,2019
6,GEORGIA,McBath,80,2019
7,GEORGIA,Woodall,0,2019
8,GEORGIA,Scott A.,10,2019
9,GEORGIA,Collins D.,5,2019
10,GEORGIA,Hice,0,2019
11,GEORGIA,Loudermilk,5,2019
12,GEORGIA,Allen,5,2019
13,GEORGIA,Scott D.,85,2019
14,GEORGIA,Graves T.,10,2019
1,HAWAII,Case,85,2019
2,HAWAII,Gabbard,45,2019
1,IDAHO,Fulcher,0,2019
2,IDAHO,Simpson,15,2019
1,ILLINOIS,Rush,95,2019
2,ILLINOIS,Kelly R.,90,2019
3,ILLINOIS,Lipinski,80,2019
4,ILLINOIS,Garcia,100,2019
5,ILLINOIS,Quigley,95,2019
6,ILLINOIS,Casten,90,2019
7,ILLINOIS,Davis D.,95,2019
8,ILLINOIS,Krishnamoorthi,90,2019
9,ILLINOIS,Schakowsky,95,2019
10,ILLINOIS,Schneider,90,2019
11,ILLINOIS,Foster,90,2019
12,ILLINOIS,Bost,10,2019
13,ILLINOIS,Davis R.,15,2019
14,ILLINOIS,Underwood,80,2019
15,ILLINOIS,Shimkus,0,2019
16,ILLINOIS,Kinzinger,10,2019
17,ILLINOIS,Bustos,80,2019
18,ILLINOIS,LaHood                  ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
1,INDIANA,Visclosky,95,2019
2,INDIANA,Walorski,5,2019
3,INDIANA,Banks,0,2019
4,INDIANA,Baird,0,2019
5,INDIANA,Brooks S.,15,2019
6,INDIANA,Pence,5,2019
7,INDIANA,Carson,85,2019
8,INDIANA,Bucshon,5,2019
9,INDIANA,Hollingsworth,10,2019
1,IOWA,Finkenauer,80,2019
2,IOWA,Loebsack,85,2019
3,IOWA,Axne,80,2019
4,IOWA,King S.,0,2019
1,KANSAS,Marshall,0,2019
2,KANSAS,Watkins,0,2019
3,KANSAS,Davids,85,2019
4,KANSAS,Estes,0,2019
1,KENTUCKY,Comer,5,2019
2,KENTUCKY,Guthrie,5,2019
3,KENTUCKY,Yarmuth,95,2019
4,KENTUCKY,Massie,15,2019
5,KENTUCKY,Rogers H.,5,2019
6,KENTUCKY,Barr,5,2019
1,LOUISIANA,Scalise,5,2019
2,LOUISIANA,Richmond,90,2019
3,LOUISIANA,Higgins C.,0,2019
4,LOUISIANA,Johnson M.,5,2019
5,LOUISIANA,Abraham,5,2019
6,LOUISIANA,Graves G.,10,2019
1,MAINE,Pingree,100,2019
2,MAINE,Golden,75,2019
1,MARYLAND,Harris A.,0,2019
2,MARYLAND,Ruppersberger                ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
3,MARYLAND ( cont.),Sarbanes,95,2019
4,MARYLAND ( cont.),Brown A.,95,2019
5,MARYLAND ( cont.),Hoyer,90,2019
6,MARYLAND ( cont.),Trone,90,2019
7,MARYLAND ( cont.),Cummings III I I,65,2019
8,MARYLAND ( cont.),Raskin,100,2019
1,MASSACHUSETTS,Neal,95,2019
2,MASSACHUSETTS,McGovern,100,2019
3,MASSACHUSETTS,Trahan,95,2019
4,MASSACHUSETTS,Kennedy Joseph P.,100,2019
5,MASSACHUSETTS,Clark K.,90,2019
6,MASSACHUSETTS,Moulton,75,2019
7,MASSACHUSETTS,Pressley,95,2019
8,MASSACHUSETTS,Lynch,85,2019
9,MASSACHUSETTS,Keating,90,2019
1,MICHIGAN,Bergman,5,2019
2,MICHIGAN,Huizenga,10,2019
3,MICHIGAN,Amash,20,2019
4,MICHIGAN,Moolenaar,5,2019
5,MICHIGAN,Kildee,95,2019
6,MICHIGAN,Upton,20,2019
7,MICHIGAN,Walberg,5,2019
8,MICHIGAN,Slotkin,85,2019
9,MICHIGAN,Levin,100,2019
10,MICHIGAN,Mitchell,5,2019
11,MICHIGAN,Stevens,85,2019
12,MICHIGAN,Dingell,85,2019
13,MICHIGAN,Tlaib,95,2019
14,MICHIGAN,Lawrence,75,2019
1,MINNESOTA,Hagedorn,0,2019
2,MINNESOTA,Craig,80,2019
3,MINNESOTA,Phillips,85,2019
4,MINNESOTA,McCollum,90,2019
5,MINNESOTA,Omar,95,2019
6,MINNESOTA,Emmer,0,2019
7,MINNESOTA,Peterson,35,2019
8,MINNESOTA,Stauber                 ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
1,MISSISSIPPI,Kelly T.,5,2019
2,MISSISSIPPI,Thompson B.,90,2019
3,MISSISSIPPI,Guest,5,2019
4,MISSISSIPPI,Palazzo,0,2019
1,1 MISSOURI,Clay,90,2019
2,1 MISSOURI,Wagner,15,2019
3,1 MISSOURI,Luetkemeyer,10,2019
4,1 MISSOURI,Hartzler,5,2019
5,1 MISSOURI,Cleaver,90,2019
6,1 MISSOURI,Graves S.,15,2019
7,1 MISSOURI,Long,0,2019
8,1 MISSOURI,Smith J.,0,2019
AL,MONTANA,Gianforte,0,2019
1,NEBRASKA,Fortenberry,5,2019
2,NEBRASKA,Bacon,0,2019
3,NEBRASKA,Smith Adrian,0,2019
1,NEBRASKA,Titus,95,2019
2,NEBRASKA,Amodei,5,2019
3,NEBRASKA,Lee,80,2019
4,NEBRASKA,Horsford,85,2019
1,NEW HAMPSHIRE,Pappas,95,2019
2,NEW HAMPSHIRE,Kuster,95,2019
1,NEW JERSEY,Norcross,95,2019
2,NEW JERSEY,Van Drew,75,2019
3,NEW JERSEY,Kim,80,2019
4,NEW JERSEY,Smith C.,40,2019
5,NEW JERSEY,Gottheimer,80,2019
6,NEW JERSEY,Pallone,100,2019
7,NEW JERSEY,Malinowski,90,2019
8,NEW JERSEY,Sires,90,2019
9,NEW JERSEY,Pascrell,95,2019
10,NEW JERSEY,Payne,95,2019
11,NEW JERSEY,Sherrill,85,2019
12,NEW JERSEY,Watson Coleman                  ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
1,NEW MEXICO,Haaland,95,2019
2,NEW MEXICO,Lujan B.R.,95,2019
3,NEW MEXICO,Torres Small,70,2019
1,NEW YORK,Zeldin,15,2019
2,NEW YORK,King P.,30,2019
3,NEW YORK,Suozzi,90,2019
4,NEW YORK,Rice K.,80,2019
5,NEW YORK,Meeks,95,2019
6,NEW YORK,Meng,100,2019
7,NEW YORK,Velazquez,100,2019
8,NEW YORK,Jeffries,95,2019
9,NEW YORK,Clarke Y .,100,2019
10,NEW YORK,Nadler,95,2019
11,NEW YORK,Rose,85,2019
12,NEW YORK,Maloney C.,100,2019
13,NEW YORK,Espaillat,100,2019
14,NEW YORK,OcasioCortez,95,2019
15,NEW YORK,Serrano,85,2019
16,NEW YORK,Engel,100,2019
17,NEW YORK,Lowey,90,2019
18,NEW YORK,Maloney S.P.,85,2019
19,NEW YORK,Delgado,80,2019
20,NEW YORK,Tonko,95,2019
21,NEW YORK,Stefanik,20,2019
22,NEW YORK,Brindisi,65,2019
23,NEW YORK,Reed T.,20,2019
24,NEW YORK,Katko,20,2019
25,NEW YORK,Morelle,85,2019
26,NEW YORK,Higgins B.,90,2019
27,NEW YORK,Collins C. IIIII,0,2019
1,NORTH CAROLINA,Butterfield,95,2019
2,NORTH CAROLINA,Holding,0,2019
3,NORTH CAROLINA,Murphy   III I I I I I I I I I I I,5,2019
4,NORTH CAROLINA,Price,95,2019
5,NORTH CAROLINA,Foxx,5,2019
6,NORTH CAROLINA,Walker,5,2019
7,NORTH CAROLINA,Rouzer,0,2019
8,NORTH CAROLINA,Hudson                ADA  Congressional Voting Record ADA c ongressionAl Voting recorD,2019,2019
9,NORTH CAROLINA,Pittenger,0,2019
10,NORTH CAROLINA,McHenry,5,2019
11,NORTH CAROLINA,Meadows,0,2019
12,NORTH CAROLINA,Adams,95,2019
13,NORTH CAROLINA,Budd,0,2019
AL,NORTH DAKOTA,Armstrong,5,2019
1,OHIO,Chabot,5,2019
2,OHIO,Wenstrup,0,2019
3,OHIO,Beatty,95,2019
4,OHIO,Jordan,0,2019
5,OHIO,Latta,5,2019
6,OHIO,Johnson B.,0,2019
7,OHIO,Gibbs,0,2019
8,OHIO,Davidson,0,2019
9,OHIO,Kaptur,85,2019
10,OHIO,Turner,10,2019
11,OHIO,Fudge,85,2019
12,OHIO,Balderson,10,2019
13,OHIO,Ryan T.,85,2019
14,OHIO,Joyce,10,2019
15,OHIO,Stivers,10,2019
16,OHIO,Gonzalez,10,2019
1,OKLAHOMA,Hern,0,2019
2,OKLAHOMA,Mullin,0,2019
3,OKLAHOMA,Lucas,5,2019
4,OKLAHOMA,Cole,10,2019
5,OKLAHOMA,Horn,70,2019
1,OREGON,Bonamici,95,2019
